"","precio","superficie","distrito","fecha","ciudad","tipo"
"6416",1322,114,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6417",7512,626,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6418",660,95,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6419",375,40,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6420",400,40,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6421",650,32,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6422",600,54,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6423",1600,103,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6424",540,90,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6425",550,90,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6426",400,55,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6427",1800,122,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6428",1000,178,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6429",2500,305,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6430",950,80,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6431",575,60,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6432",500,68,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6433",550,62,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6434",3360,180,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6435",800,77,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6436",500,70,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6437",2200,104,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6438",800,77,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6439",2000,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6440",575,80,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6441",500,42,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6442",3500,200,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6443",1290,128,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6444",3800,200,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6445",700,112,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6446",800,46,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6447",3200,424,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6448",260,27,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6449",3360,180,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6450",800,69,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6451",500,60,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6452",1000,131,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6453",1600,100,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6454",2200,180,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6455",3500,120,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6456",1400,100,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6457",550,60,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6458",1500,146,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6459",3360,190,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6460",800,30,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6461",2500,120,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6462",1200,57,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6463",700,25,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6464",1300,46,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6465",800,76,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6466",3300,234,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6467",800,30,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6468",430,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6469",550,75,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6470",2000,220,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6471",2300,280,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6472",800,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6473",575,145,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6474",400,42,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6475",9000,280,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6476",700,160,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6477",1900,160,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6478",1300,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6479",360,237,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6480",450,45,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6481",700,62,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6482",2731,190,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6483",1350,139,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6484",500,36,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6485",3675,735,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6486",4200,190,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6487",4745,200,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6488",2900,132,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6489",550,69,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6490",595,58,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6491",2900,135,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6492",1200,85,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6493",1100,138,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6494",400,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6495",300,35,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6496",380,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6497",600,80,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6498",900,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6499",890,100,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6500",550,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6501",2500,375,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6502",700,70,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6503",1500,95,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6504",1800,130,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6505",600,40,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6506",800,53,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6507",700,70,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6508",2500,170,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6509",640,50,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6510",150,42,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6511",450,40,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6512",900,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6513",2000,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6514",3500,180,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6515",875,75,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6516",2900,132,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6517",1000,250,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6518",700,80,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6519",780,80,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6520",3000,335,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6521",2500,375,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6522",1800,110,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6523",1200,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6524",460,40,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6525",1800,140,"hortaleza","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6526",770,115,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6527",500,63,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6528",390,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6529",1990,110,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6530",800,117,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6531",599,110,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6532",2500,288,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6533",1600,190,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6534",750,180,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6535",1950,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6536",340,21,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6537",1430,250,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6538",700,131,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6539",550,36,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6540",2000,134,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6541",450,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6542",800,65,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6543",535,89,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6544",4320,240,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6545",700,112,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6546",400,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6547",450,55,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6548",2300,130,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6549",800,45,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6550",1600,140,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6551",1600,205,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6552",350,30,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6553",500,67,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6554",750,88,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6555",1500,213,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6556",1100,230,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6557",250,55,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6558",1200,53,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6559",600,92,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6560",850,120,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6561",495,150,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6562",450,72,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6563",1950,250,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6564",720,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6565",600,124,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6566",850,89,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6567",1200,30,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6568",500,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6569",400,35,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6570",1300,300,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6571",1800,300,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6572",700,114,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6573",700,140,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6574",490,83,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6575",690,165,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6576",700,115,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6577",500,192,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6578",1300,160,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6579",450,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6580",1000,160,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6581",500,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6582",1000,140,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6583",99,11,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6584",99,5,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6585",1500,265,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6586",1600,220,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6587",400,43,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6588",400,65,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6589",525,73,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6590",700,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6591",500,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6592",1480,200,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6593",500,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6594",500,135,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6595",350,68,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6596",550,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6597",500,42,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6598",299,23,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6599",650,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6600",400,72,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6601",350,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6602",550,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6603",650,124,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6604",650,55,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6605",500,30,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6606",2500,170,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6607",430,36,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6608",650,120,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6609",500,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6610",390,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6611",535,89,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6612",400,57,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6613",600,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6614",1000,181,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6615",300,24,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6616",450,81,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6617",400,75,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6618",400,58,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6619",600,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6620",700,108,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6621",750,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6622",2500,310,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6623",515,150,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6624",800,85,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6625",350,45,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6626",590,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6627",450,25,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6628",1400,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6629",450,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6630",1550,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6631",600,87,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6632",1430,207,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6633",515,150,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6634",700,108,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6635",1500,360,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6636",750,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6637",1100,67,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6638",1500,200,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6639",1430,207,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6640",1250,156,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6641",600,95,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6642",550,80,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6643",500,69,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6644",600,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6645",400,60,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6646",13000,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6647",700,98,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6648",220,25,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6649",700,108,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6650",1000,182,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6651",650,102,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6652",450,50,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6653",2200,120,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6654",1700,190,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6655",1600,125,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6656",2000,123,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6657",590,85,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6658",1300,145,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6659",1400,215,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6660",400,35,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6661",400,47,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6662",300,17,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6663",700,71,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6664",700,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6665",500,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6666",500,25,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6667",375,75,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6668",850,86,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6669",650,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6670",1800,45,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6671",300,35,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6672",750,69,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6673",1500,140,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6674",1500,150,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6675",600,45,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6676",650,135,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6677",400,28,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6678",550,55,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6679",920,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6680",450,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6681",300,25,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6682",300,31,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6683",500,90,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6684",1660,110,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6685",1430,207,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6686",600,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6687",800,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6688",1000,100,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6689",320,16,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6690",300,40,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6691",650,80,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6692",490,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6693",400,70,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6694",1200,280,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6695",1200,190,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6696",350,55,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6697",1600,192,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6698",420,34,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6699",350,35,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6700",295,25,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6701",700,83,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6702",500,144,"latina","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6703",1800,38,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6704",3500,410,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6705",900,80,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6706",750,57,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6707",500,24,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6708",6000,395,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6709",8500,600,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6710",1600,98,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6711",900,91,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6712",650,37,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6713",1250,106,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6714",1700,169,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6715",1700,180,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6716",1200,42,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6717",5700,220,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6718",1600,90,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6719",600,55,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6720",3600,181,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6721",8000,695,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6722",1200,90,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6723",2700,278,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6724",7800,620,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6725",7500,113,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6726",2400,350,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6727",4900,756,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6728",3200,250,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6729",1200,130,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6730",1200,106,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6731",3000,220,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6732",3000,280,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6733",4900,756,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6734",3300,208,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6735",8000,529,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6736",1500,57,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6737",900,60,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6738",1990,112,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6739",2650,190,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6740",1350,100,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6741",1500,102,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6742",400,37,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6743",8000,705,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6744",495,55,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6745",8000,700,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6746",875,150,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6747",6000,395,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6748",1000,98,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6749",1600,190,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
"6750",1800,125,"moncloa","Thu Jan 05 20:15:36 2017","madrid","alquiler"
